,url,Attribute,Home Result,Away Result
544,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,(Try),Taylor S.,47'
545,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,(Conversion Goal),McNeish G.,55'
546,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,64',Ominde G.,Phillips B.
547,https://www.flashscore.com/match/phAWmO4G/#/match-summary/match-statistics/0,Lam J.,69',(Try)
548,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,28 - 0,1ST HALF,3'
549,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Missed Penalty),McNeish G.,12'
550,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Try),Fa'anana Schultz J.,14'
551,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Conversion Goal),MacGinty A.,20'
552,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Try),Pifeleti K.,22'
553,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Conversion Goal),MacGinty A.,25'
554,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Try),Augspurger N.,27'
555,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Conversion Goal),MacGinty A.,36'
556,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Try),Dolan C.,37'
557,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,(Conversion Goal),MacGinty A.,2ND HALF
558,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,47',21 - 7,Wilson M.
559,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,49',(Try),MacGinty A.
560,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,57',(Conversion Goal),Augspurger N.
561,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,58',(Try),MacGinty A.
562,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,65',(Conversion Goal),Worley M.
563,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,66',(Try),Cumming N.
564,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,77',(Conversion Goal),Tongauiha M.
565,https://www.flashscore.com/match/2TKRl4kA/#/match-summary/match-statistics/0,78',(Try),Carty L.
566,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,35 - 0,1ST HALF,1'
567,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Tadjer M.,2'
568,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,7'
569,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Tadjer M.,8'
570,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,16'
571,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Cardoso Pinto M.,17'
572,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,22'
573,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Lima J.,23'
574,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,29'
575,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,32',Juma B.,Pinto V.
576,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,34',(Try),Marques S.
577,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,2ND HALF,(Conversion Goal),50 - 0
578,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,Juma B.,42',45'
579,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Tadjer M.,47'
580,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Pinto V.,49'
581,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Appleton T.,49'
582,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,53'
583,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Andrade J.,54'
584,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,60'
585,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Try),Appleton T.,61'
586,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,(Conversion Goal),Portela J.,69'
587,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,72',(Penalty Try),Belo J.
588,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,76',(Try),Okwach G.
589,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,Campergue L.,77',(Try)
590,https://www.flashscore.com/match/OxMNkpz4/#/match-summary/match-statistics/0,Guedes N.,78',(Conversion Goal)
591,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,21 - 7,1ST HALF,7'
592,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,(Try),Post A.,8'
593,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,(Conversion Goal),McNeish G.,16'
594,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,(Try),Madeira J.,17'
595,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,24'
596,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,(Try),Storti R.,25'
597,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,29'
598,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,(Try),Morais M.,30'
599,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,(Conversion Goal),Marques S.,35'
600,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,2ND HALF,Granate J.,21 - 7
601,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,Rodrigo M.,43',(Try)
602,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,Marques S.,44',(Conversion Goal)
603,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,Storti R.,50',(Try)
604,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,Marques S.,52',(Conversion Goal)
605,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,Lima J.,55',(Try)
606,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,Marques S.,56',(Conversion Goal)
607,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,Neville J.,60',(Try)
608,https://www.flashscore.com/match/U17KjQKc/#/match-summary/match-statistics/0,McNeish G.,61',(Conversion Goal)
609,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,19 - 0,1ST HALF,22'
610,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,(Try),Fawsitt D.,33'
611,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,(Try),Fawsitt D.,33'
612,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,(Conversion Goal),Carty L.,40'
613,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,(Try),Fa'anana Schultz J.,40'
614,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,(Conversion Goal),Carty L.,2ND HALF
615,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,48',49 - 14,Fawsitt D.
616,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,49',(Try),Carty L.
617,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,51',(Conversion Goal),Dyer C.
618,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,53',(Try),Carty L.
619,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,55',(Conversion Goal),Juma B.
620,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,56',(Try),Mukidza D.
621,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,59',(Conversion Goal),Augspurger N.
622,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,60',(Try),MacGinty A.
623,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,61',(Conversion Goal),Dyer C.
624,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,63',(Try),MacGinty A.
625,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,64',(Conversion Goal),Dyer C.
626,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,66',(Try),MacGinty A.
627,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,69',(Conversion Goal),Sosene-Feagai M.
628,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,70',(Try),MacGinty A.
629,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,76',(Conversion Goal),Wilson M.
630,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,76',(Try),MacGinty A.
631,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,78',(Conversion Goal),Weru J.
632,https://www.flashscore.com/match/jB8Gi65i/#/match-summary/match-statistics/0,79',(Try),Mukidza D.
