,url,Attribute,Home Result,Away Result
1324,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,53',(Try),Lolesio N.
1325,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,66',(Missed Conversion),Thomas B.
1326,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,69',(Penalty Goal),Wright T.
1327,https://www.flashscore.com/match/zTk4fB66/#/match-summary/match-statistics/0,70',(Try),Lynagh T.
1328,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,8 - 0,1ST HALF,10'
1329,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,(Try),Tua S.,11'
1330,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,(Missed Conversion),Yamasawa T.,22'
1331,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,(Penalty Goal),Yamasawa T.,36'
1332,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,2ND HALF,Shuhei T.,18 - 14
1333,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,Eklund K.,45',(Try)
1334,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,Poihipi R.,46',(Conversion Goal)
1335,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,Yamasawa T.,50',(Penalty Goal)
1336,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,Shuhei T.,53',(Try)
1337,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,Yamasawa T.,55',(Conversion Goal)
1338,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,Thompson T.,67',(Try)
1339,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,Poihipi R.,68',(Conversion Goal)
1340,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,Kumeroa B.,72',73'
1341,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,(Penalty Goal),Yazaki Y.,76'
1342,https://www.flashscore.com/match/6wJXlGh5/#/match-summary/match-statistics/0,(Try),Sato K.,78'
1343,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,10 - 10,1ST HALF,16'
1344,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,(Try),Reece S.,17'
1345,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,(Missed Conversion),McKenzie D.,21'
1346,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,(Try),Itoje M.,22'
1347,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,(Conversion Goal),Smith M.,25'
1348,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,(Try),Savea A.,26'
1349,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,(Missed Conversion),McKenzie D.,2ND HALF
1350,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,44',6 - 5,Smith M.
1351,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,48',(Penalty Goal),Feyi-Waboso I.
1352,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,49',(Try),Smith M.
1353,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,55',(Missed Conversion),McKenzie D.
1354,https://www.flashscore.com/match/SGRUAWjm/#/match-summary/match-statistics/0,66',(Penalty Goal),McKenzie D.
1355,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,10 - 10,1ST HALF,6'
1356,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,(Try),Fa'anana Schultz J.,6'
1357,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,(Conversion Goal),MacGinty A.,9'
1358,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,(Try),Manumua T.,10'
1359,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,(Conversion Goal),Conache A.,19'
1360,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,(Penalty Goal),Conache A.,26'
1361,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,(Penalty Goal),MacGinty A.,30'
1362,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,2ND HALF,Tu'avao T.,10 - 12
1363,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,Conache A.,44',(Penalty Goal)
1364,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,MacGinty A.,49',(Try)
1365,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,MacGinty A.,50',(Conversion Goal)
1366,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,Conache A.,60',(Penalty Goal)
1367,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,MacGinty A.,62',(Penalty Goal)
1368,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,Conache A.,66',(Penalty Goal)
1369,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,Plai D.,69',(Penalty Goal)
1370,https://www.flashscore.com/match/pOQNkrP0/#/match-summary/match-statistics/0,Neculau V.,76',79'
1371,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,9 - 13,1ST HALF,4'
1372,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,(Penalty Goal),Matkava L.,10'
1373,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,(Try),Ikanivere T.,16'
1374,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,(Penalty Goal),Matkava L.,20'
1375,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,(Try),Dakuwaqa P.,29'
1376,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,(Penalty Goal),Matkava L.,35'
1377,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,(Penalty Goal),Botitu V.,40+1'
1378,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,2ND HALF,Ivanishvili L.,3 - 8
1379,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,Botitu V.,50',(Penalty Goal)
1380,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,Dakuwaqa P.,63',(Try)
1381,https://www.flashscore.com/match/xbNFi4fl/#/match-summary/match-statistics/0,Matkava L.,67',(Penalty Goal)
1382,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,12 - 18,1ST HALF,9'
1383,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Try),Taramai M.,10'
1384,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Conversion Goal),Leuila D.,13'
1385,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Penalty Goal),Garbisi P.,16'
1386,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Try),Ioane M.,17'
1387,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Missed Conversion),Garbisi P.,20'
1388,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Try),Lynagh L.,21'
1389,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Conversion Goal),Garbisi P.,30'
1390,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Try),Ah Wong N.,30'
1391,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Missed Conversion),Leuila D.,35'
1392,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,(Penalty Goal),Garbisi P.,2ND HALF
1393,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,41',21 - 7,Ili S.
1394,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,43',Visinia S.,Leuila D.
1395,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,45',(Penalty Goal),Garbisi P.
1396,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,46',(Try),Garbisi P.
1397,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,50',(Conversion Goal),Leuila D.
1398,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,55',(Penalty Goal),Page-Relo M.
1399,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,58',Varney S.,Toala D.
1400,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,59',(Try),Leuila D.
1401,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,60',(Conversion Goal),Iachizzi E.
1402,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,60',Cannone N.,Zilocchi G.
1403,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,60',Ferrari S.,Cannone L.
1404,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,60',Vintcent R.,Spagnolo M.
1405,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,66',Fischetti D.,Zuliani M.
1406,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,68',Izekor A.,Leuila D.
1407,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,68',(Penalty Goal),Zarantonello L.
1408,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,69',Lucchesi G.,Matavao M.
1409,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,69',Taumateine J.,Tuimauga T.
1410,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,69',Seiuli A.,Curry M.
1411,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,71',Nee-Nee B.,Moleli A.
1412,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,71',Toala D.,Petelo-Mapu I.
1413,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,75',Noa O.,Tuala A.
1414,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,75',Malolo S.,Faleiva L.
1415,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,77',Fepulea'i M.,Moleli A.
1416,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,77',(Try),Moleli A.
1417,https://www.flashscore.com/match/ETL9j6Wo/#/match-summary/match-statistics/0,79',(Missed Conversion),Garbisi P.
1418,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,5 - 17,1ST HALF,6'
1419,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Try),Harada M.,7'
1420,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Missed Conversion),Yamasawa T.,9'
1421,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Try),Suafoa C.,10'
1422,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Missed Conversion),Reihana R.,18'
1423,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,28',Suafoa C.,Eklund K.
1424,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,29',(Try),Reihana R.
1425,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,36',(Conversion Goal),Harmon B.
1426,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,37',(Try),Reihana R.
1427,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,39',(Missed Conversion),Poihipi R.
1428,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,5 - 19,2ND HALF,43'
1429,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Try),Sullivan B.,44'
1430,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Missed Conversion),Reihana R.,61'
1431,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Try),Poihipi R.,62'
1432,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Conversion Goal),Reihana R.,69'
1433,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Try),Poihipi R.,70'
1434,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Conversion Goal),Poihipi R.,79'
1435,https://www.flashscore.com/match/bDFPjxOh/#/match-summary/match-statistics/0,(Try),Nezuka K.,80'
1436,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,17 - 17,1ST HALF,16'
1437,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Try),Boshier L.,17'
1438,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Missed Conversion),Burke F.,23'
1439,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Try),Momo E.,24'
1440,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Conversion Goal),Muntz C.,27'
1441,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Try),Momo E.,28'
1442,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Conversion Goal),Muntz C.,32'
1443,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Try),May J.,33'
1444,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Missed Conversion),Fihaki C.,36'
1445,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Conversion Goal),Faingaanuku L.,37'
1446,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Try),Fihaki C.,40'
1447,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,(Penalty Goal),Muntz C.,2ND HALF
1448,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,41',28 - 15,Valetini K.
1449,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,46',Vocevoce M.,Faingaanuku L.
1450,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,47',(Try),Fihaki C.
1451,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,50',(Conversion Goal),May J.
1452,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,50',(Try),Dolokoto M.
1453,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,51',Togiatama Z.,Fihaki C.
1454,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,51',(Conversion Goal),Tuqiri E.
1455,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,53',Natave L.,Tuni M.
1456,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,54',Tawake S.,Millar C.
1457,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,54',Sio S.,Brookes K.
1458,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,55',Sinckler K.,Momo E.
1459,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,56',(Try),Valetini K.
1460,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,58',(Missed Conversion),Dweba J.
1461,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,58',May J.,Holland F.
1462,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,58',Ribbans D.,Woki C.
1463,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,58',Cornelsen J.,Mitchell L.
1464,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,58',Boshier L.,Salawa K.
1465,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,59',Murray M.,Care D.
1466,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Sorovi M.,60',Matawalu P.
1467,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Valetini K.,62',(Try)
1468,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Valetini K.,63',(Conversion Goal)
1469,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Horie S.,66',Thacker H.
1470,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Valetini K.,67',(Penalty Goal)
1471,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Youngs B.,68',Care D.
1472,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Boshier L.,72',(Try)
1473,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Fihaki C.,73',(Conversion Goal)
1474,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Tawake S.,74',Natave L.
1475,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Mercer Z.,77',(Try)
1476,https://www.flashscore.com/match/6mbmbg7s/#/match-summary/match-statistics/0,Horie S.,78',(Conversion Goal)
1477,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Tries,5,1
1478,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Conversion Goals,4,1
1479,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Conversion Goal Attempts,4,1
1480,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Penalty Goals,2,2
1481,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Penalty Goal Attempts,2,2
1482,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Goals %,100,100
1483,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Dropped Goals,0,0
1484,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1485,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Total Runs,111,70
1486,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Metres Run With Ball,500,170
1487,https://www.flashscore.com/match/z57H3FqK/#/match-summary/match-statistics/0,Yellow Cards,1,2
1488,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Tries,2,8
1489,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Conversion Goals,2,6
1490,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Conversion Goal Attempts,2,8
1491,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Penalty Goals,1,0
1492,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Penalty Goal Attempts,1,0
1493,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Goals %,100,75
1494,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Dropped Goals,0,0
1495,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Dropped Goal Attempts,0,0
1496,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Total Runs,119,104
1497,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Metres Run With Ball,348,360
1498,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Yellow Cards,0,1
1499,https://www.flashscore.com/match/dE8D4eUD/#/match-summary/match-statistics/0,Red Cards,0,1
